3.45,77.2863474063840,5.66,1.15,542,349.5,19.13,0.6705702539,0.6485624237,-5.4374414276,0.8230759966,0.827490948,11.6,7.1,1.48925781250000000,2.5460426314115000,63.6660408629974,89.6275500562311,65.7302,0.7054636056237760,0.960554664903216,70.7118344477634,77.9677589279964,12862146296,946300000.00000000,3.4500,1.4556,70.3532,10.53,7.68,98.09,0.867490995267713,2146.3999
3.26,77.2648161771302,5.81,1.22,328,340.45,17.56,0.6839223165,0.6539649321,-7.7994709422,0.9367698422,0.8788566626,11.4,7.0,1.80418571084917000,0.3722950438222290,64.2046342352040,89.3779280249595,66.1643,0,0.955588570361529,70.9426494820997,78.6029243804494,12853214035,1062500000.00000000,3.2600,1.2556,70.5387,12.53,10.43,97.70,0.874508860954043,2245.5
3.24,77.3832379380259,5.68,0.98,460.7,345.75,19.02,0.6837477797,0.660674499,-15.7251695934,0.7835722028,0.8888870813,11.2,6.9,-1.75645872715816000,1.4235547656457900,63.8714549128191,84.5316956423886,66.0673,0,0.953699386504664,71.5609040383579,77.9668519912049,12819577487,633500000.00000000,3.2400,1.5828,74.3522,6.98,9.65,97.57,0.872498444468132,2247.80005
3.27,77.5124253135485,5.61,1.07,503.3,334.05,17.58,0.6888966143,0.6636371649,-10.2426256467,1.027098639,0.893907003,11.2,6.8,-0.52112563136374600,-2.7546623549230900,64.6827170861600,89.5922505071124,66.4138,0.7140060508987360,0.951657306278088,71.2476550631871,80.8896503053446,12610089113,1129300000.00000000,3.2700,1.738,77.1968,8.91,7.88,96.92,0.881261480568866,2380.69995
3.43,78.1368309619077,5.42,0.57,207.8,326,18.46,0.6725774267,0.6637243022,-7.3568581999,0.9119595327,0.8847485202,11.8,7.2,4.08607350096712000,1.6827278820958800,67.2248421060661,94.3324794251800,68.657,0,0.943218518696755,71.7917190726942,78.4561322389164,12398954190,1885000000.00000000,3.4300,1.8953,81.6493,16.85,13.32,95.53,0.916648281230246,2579.30005
3.61,78.2875495666840,5.55,1.09,643.8,325.4,18.60,0.6103550698,0.6648570862,-18.0952566825,0.9129230399,0.8774640763,12.5,7.6,2.13704994192799000,2.1856753933873300,65.2825663210420,87.1444150127324,67.8505,0,0.943809979238832,72.5665981165377,78.8749417761860,12468302512,357900000.00000000,3.6100,1.8345,78.5779,16.83,11.64,95.35,0.938296822748693,2318.80005
3.59,77.9538155132507,5.52,1.16,363.2,328.75,18.46,0.6766790407,0.6687782617,5.6208547357,1.3101288691,1.1659412676,12.6,7.7,-1.67538473201425000,-0.6409236002312350,65.9933021965050,90.9765123343636,67.9419,0.7189891439757960,0.943648708495904,72.4099736289524,79.2821616566872,12730220522,1687900000.00000000,3.5900,1.6138,77.8771,11.42,8.69,96.25,0.916494587244886,2437.6001
3.82,77.9430498986238,5.61,1.1,437.6,310.4,19.87,0.723018552,0.6730479861,7.0041494658,0.9895218596,1.0139883267,12.4,7.6,-0.04626060138781800,0.5421859453260700,65.8173689943878,86.9007872860980,67.68,0,0.950561140426596,72.3357830822014,80.9465088164847,12838314957,1432700000.00000000,3.8200,1.3012,78.2275,9.65,8.83,96.75,0.898792510640829,2336.80005
3.77,78.1475965765346,5.62,1.01,544.6,296.9,19.17,0.6435170552,0.670782418,11.1784758842,0.8331928219,1.008741758,12.1,7.5,0.60937982104288800,0.2415357649051890,63.6461224686510,89.7136551274969,66.0704,0,0.957612173283966,72.1791585946160,79.4648508855361,12761946031,881700000.00000000,3.7700,1.411,77.0732,8.58,11.76,97.07,0.887017568214101,2392.80005
3.64,78.0830028887732,5.4,1.02,447,289.2,17.18,0.8163957217,0.6704338691,88.7339633552,1.8087438275,1.7313702181,12.0,7.5,0.95070152572261000,4.3446977619744800,68.1829186848669,88.2072434895982,69.3672,0.7204128848549560,0.958850478589266,71.6350945851088,79.2912829012807,12535496346,-110200000.00000000,3.6400,1.1435,81.0515,11.2,13.31,97.02,0.907629914798996,2418.3999
3.48,78.0507060448926,5.14,0.76,581.7,301.8,15.19,0.6791886802,0.6883885269,-39.6575943161,0.4316512104,0.5284715846,12.0,7.6,3.28092959671907000,-0.4121297647492740,65.9192837090019,94.2543864155669,68.6711,0,0.956701589833296,71.2476550631871,81.3910260150539,12990018637,1101000000.00000000,3.4800,0.4016,85.0299,13.44,11.38,96.90,0.929119804461588,2579.69995
3.55,78.2121902642958,5.01,0.9,545.9,296.55,14.07,0.6067898868,0.6792886785,-41.0008352265,0.5554618812,0.5991480146,11.9,7.6,-0.69858077799838200,2.3147402660139800,66.9549782589304,91.7014584562634,69.4579,0,0.952360475207697,71.3300890040215,81.1109536630296,13081262916,717100000.00000000,3.5500,0.7349,89.3999,9.9,12.3,96.70,0.927838194938510,2715.19995
3.64,78.0830028887732,4.95,1.11,612.1,299.9,13.10,0.7252879119,0.7155880735,-0.2485067545,0.8885944839,0.8254345771,11.8,7.6,-1.52547393364929000,-3.5505472973504700,66.6997000968316,88.7035242158734,68.9297,0.7204128848549560,0.944249405910616,71.0992739696851,82.6613541831640,14886510354,1249100000.00000000,3.6400,1.0308,97.1711,6.63,5.63,96.41,0.934447036308965,2985.5
3.74,78.4275025568335,4.96,0.96,516.6,310.7,13.53,0.6956884052,0.6983883602,-7.2262594673,0.8069372516,0.8153481998,11.5,7.5,2.77485336140773000,3.1305326882439800,67.0770984046613,87.2379541317239,69.1039,0,0.947641235122458,71.5609040383579,82.2712534071302,14854631084,997100000.00000000,3.7400,1.5048,104.1797,7.65,8.53,96.57,0.928443055138957,3079.34009
3.7,78.8150646834012,5.03,0.92,448.7,292.4,14.36,0.7120881319,0.7114881419,-10.5873655484,0.7522582199,0.7947773567,11.3,7.3,-0.49754884027218800,-2.3923293566659300,66.4574227886469,92.2391989407866,69.077,0,0.964033252519522,71.4867134916069,83.3915428152273,15087864339,1257800000.00000000,3.7000,1.8503,107.6427,9.03,4.45,97.61,0.907580336094041,3250.71997
3.65,78.7397053810130,4.9,0.95,468.4,295.75,12.21,0.7265878902,0.7195880069,1.3846125359,1.0552812237,0.9062841514,11.2,7.2,2.69872784763586000,4.7754903550008100,68.2029163149141,91.4843412970780,70.3208,0.7289553301299160,0.963585452621539,70.9426494820997,83.3115221432204,15092150668,1304900000.00000000,3.6500,1.5833,114.342,12.56,12.53,97.52,0.916968063877204,3440.54004
3.62,78.9334864442969,4.82,0.56,240.7,289.4,12.08,0.6973883769,0.6979883669,-3.2110336073,0.8710104781,0.8563389479,11.6,7.4,-1.64685665186882000,-0.6884708212141840,68.0485082038191,90.8123571739886,69.9146,0,0.966750481926587,70.8602155412653,82.9614317031900,15299273681,1557100000.00000000,3.6200,1.0196,123.0408,6.36,9.91,97.49,0.918864449341719,3499.8501
3.53,78.6320492347442,4.61,0.95,692.5,273.4,11.91,0.6360893985,0.6994883419,-5.1660017114,0.8519812116,0.8321342671,12.2,8.0,-3.37798485730926000,-1.9893754576186700,66.4741500451553,90.8776054625125,68.7964,0,0.969280583566645,70.3243949258416,83.0514549591978,15302070412,-106700000.00000000,3.5300,0.44,113.0846,0.61,5.42,97.97,0.913559527911571,3172.48999
3.46,78.5997523908636,4.29,1.09,340,294.1,13.34,0.7116881385,0.7060882319,-36.4852724227,0.8447549079,0.7405444198,12.2,8.2,0.12808921036769100,0.0739104173951744,66.2913896193938,86.9613413802716,68.7568,0.7318028118882360,0.986096667790673,69.9369554039198,82.4713050871475,15790104148,1295400000.00000000,3.4600,0.8286,102.9016,2.46,6.18,98.82,0.869610484904524,2959.19995
3.47,78.6105180054904,4.23,0.8,359.3,293.1,12.70,0.7235879402,0.7033882769,-25.6714259969,0.6896302541,0.7536830638,11.7,8.0,-0.57190157272932500,-0.5892583445175940,66.6698444319289,88.5645673145075,68.9737,0,0.994531061638818,69.6237064287490,82.5713309271562,15520841722,1047200000.00000000,3.4700,0.8564,97.233,1.92,4.98,99.32,0.837034796814072,3156.09009
3.56,78.5997523908636,4.32,0.66,295.1,295.75,11.04,0.6537891035,0.6944884252,-24.3277394999,0.6474768156,0.7633376909,11.2,7.7,-0.24218572617876300,-0.4944918876169330,66.4245306365430,85.8974308103237,68.6799,0,0.981932910494166,69.1620763600763,82.0311913911094,15405492919,488800000.00000000,3.5600,0.5786,104.2415,1.06,4.21,98.73,0.860594597408521,3276.26001
3.3,78.5351587031023,4.08,0.56,376.9,287.45,9.82,0.8870852152,0.7296878385,-57.0274903395,0.732506323,0.7440132342,11.0,7.7,4.22577953114331000,-1.3471419396274900,65.6871015768482,82.2976743944333,68.2188,0.7339384232069760,0.984941176887471,68.6922028973201,82.7313722711700,13310050626,613000000.00000000,3.3000,0.5791,110.1988,4.34,-1.47,98.76,0.853472616441786,3514.51001
3.1321,78.8042990687744,3.9,0.65,212.2,285.65,11.11,0.6775887069,0.6928884519,64.027991298,0.7512947128,0.8668413247,10.9,7.8,-6.22652496724414000,-4.4017838251330500,65.3540894945595,102.4507807128760,68.2922,0,0.986490910966335,68.4613878629838,82.0712017271128,8841497319,1000100000.00000000,3.1321,0.9655,117.7226,-5.6,-5.44,98.34,0.861525982757956,3411.59009
3.0934,78.9765489028044,4.02,0.69,442.7,286.8,10.27,0.6225896235,0.6959884002,34.1670149426,0.7471998073,0.8038590062,10.8,7.8,-0.94002763417322600,0.5567236726737210,64.3130698493504,76.9526010921694,67.5974,0,0.979001214378241,68.2305728286474,83.0814627112004,9116203027,826400000.00000000,3.0934,0.9773,117.8463,-5.37,-6.8,97.52,0.892379755295393,3361.87988
3.0467,79.0411425905657,4.21,1.05,237.2,279.8,12.51,0.7525874569,0.7337877702,18.985085703,1.1099602553,0.982144039,10.5,7.7,4.99235983230811000,3.0162452275940300,66.1691188061811,85.3660988407648,68.7165,0.7353621640861360,0.968989410327336,68.6922028973201,84.5718477273296,8869116710,1468300000.00000000,3.0467,1.2271,112.7548,1.2,-0.68,96.87,0.918689368139027,3251.44995
2.6965,79.3425798001184,4.05,0.96,306,285.85,15.29,0.7361877302,0.7331877802,4.9476049458,0.8348789594,0.8556884077,10.2,7.6,-0.98667024913050600,0.6771304133453860,66.1678677080838,90.0916525541011,68.8315,0,0.962412654576561,69.4670819411636,85.2920337753920,8804004459,1150000000.00000000,2.6965,1.1668,112.054,-2.75,-3.08,96.39,0.934341146548532,3227.68994
2.579,79.4825327902679,4.21,0.87,341.1,271.05,15.23,0.6912884785,0.7015883069,19.8165782048,0.9028062146,0.9522750331,10.0,7.3,0.44473255743834000,1.4063698842581300,66.3422913232171,91.8168762625174,68.839,0,0.960503587215583,69.8545214630854,83.8016487592628,8947130541,802900000.00000000,2.5790,0.8469,108.7558,-2.66,0.81,96.20,0.940912394605454,3101.41992
2.6267,79.3318141854915,4.57,1.06,170.3,261.2,15.86,0.7326877885,0.7215879735,1.2990179426,1.0938215103,0.9180569452,9.8,7.0,5.71540066339472000,2.7866094641692900,66.5951259837616,92.3214237923062,68.9246,0.7431927389215160,0.950792330960770,70.0111459506708,84.1917495352966,8712985062,1552300000.00000000,2.6267,0.752,107.4366,1.23,-1.19,95.49,0.963638731729264,3135.15991
2.6765,79.4502359463872,4.87,0.53,75.7,256.75,19.08,0.7201879969,0.7177880369,6.942615873,0.8792002891,0.9157912716,10.3,7.1,0.79292965145169300,0.4823843569644240,67.5341766540464,89.9616180437857,69.8697,0,0.951458354605533,70.7860249945143,84.1217314472906,8785925639,1911000000.00000000,2.6765,0.6547,103.7056,3.43,0.01,95.52,0.966225199896368,3026.58008
2.695,79.3533454147453,5.12,1.11,341.7,254.6,20.22,0.6582890285,0.7251879135,13.4768727035,1.029507407,0.944279943,10.7,7.2,1.24800157760922000,2.0652300978061800,68.2721416797056,92.5515713458943,70.3042,0,0.954765965519335,71.2476550631871,84.9319407513608,8705487256,360300000.00000000,2.6950,0.9173,100.6136,7.88,4.04,95.79,0.943567537499893,3207.22998
2.7267,79.5255952487754,5.3,1.09,254.5,303.75,22.54,0.7243879269,0.7225879569,19.9915097165,0.9218354812,0.8885904295,10.4,6.8,1.10740892744106000,1.6363150460046600,68.3809896785123,93.9973909723800,70.326,0.7531589250756360,0.949807234462771,71.7175285259432,84.6418658153356,8707054552,1931000000.00000000,2.7267,1.1779,103.7674,9.79,5.66,95.09,0.950979647726941,3074.66992
3.3757,79.6332513950442,5.6,0.89,232.5,298.85,22.00,0.7441875969,0.7299878335,27.291981412,0.9100325184,0.9593781055,10.1,6.6,2.06809722671327000,5.5300958620067900,68.3114931083228,94.8043351836988,70.7819,0,0.954234530091770,71.8741530135286,85.8721836474422,8243968955,1272400000.00000000,3.3757,1.301,97.9544,11.99,12.18,95.43,0.933960847799219,3085.62012
3.4677,79.8055012290743,5.31,0.78,236.9,292,24.58,0.7094881752,0.7417876369,24.8539516,0.8317475611,0.9530572711,9.7,6.4,-0.99287529405420700,-2.8568580968042800,70.9833132057825,100.9562700131400,72.7459,0,0.943931932251272,72.7232226041231,86.4523335194926,8240479011,678700000.00000000,3.4677,1.534,105.2103,11.57,9.7,94.51,0.968291071985123,3140.18994
3.446,80.0531103654926,5.4,0.8,334.4,290.85,25.47,0.9253845769,0.7572873785,43.0145210865,1.0020474527,1.0640469638,9.4,6.4,4.25301598540345000,4.5707041097496600,69.7772959054146,95.0946466153159,71.3697,0.7538707955152160,0.936304651692329,73.5722921947176,89.1130208637231,8259582976,502800000.00000000,3.4460,1.9328,102.3657,12.14,15.96,93.78,0.988243093562053,3340.42993
3.3431,80.2038289702690,5.74,0.65,279.9,283.05,25.51,0.7230879485,0.7482875285,15.1045046984,0.8659520655,0.9977734134,8.9,6.5,2.39664078468762000,1.3665701891473300,62.6705222543521,91.8458368669382,65.67,0,0.936666356104480,73.4156677071322,89.1330260317249,8356716682,934300000.00000000,3.3431,1.776,98.0772,21.68,23.07,93.76,0.986599655154499,2806.29004
3.5368,80.5052661798216,5.71,0.97,282,294,27.78,0.7089881835,0.7893868436,18.8462168202,0.942791762,0.9553560175,8.4,6.3,3.87178653197365000,4.6576744121734200,64.3905365878049,97.7139190312477,66.89,0,0.930687023129532,74.5779862728975,90.6234110478540,7995548454,749100000.00000000,3.5368,1.9357,91.7184,26.9,27.36,93.31,1.015831260351400,2746.08008
3.747,80.8174690040012,5.55,1.04,306,275.9,27.49,0.7698871685,0.7461875635,-7.1213879778,1.0018065759,0.9122017515,8.1,5.9,-0.99464610246082800,0.5714096974501260,66.1905515879299,99.1663786076084,68.28,0.7552945363943760,0.924077389389614,75.5919237451609,88.6929123356867,7975749757,1365800000.00000000,3.7470,2.2473,91.0737,20.37,25.1,92.73,1.036268814330570,2777.84009
3.9253,80.9681876087776,5.48,1.02,352.8,275.85,22.76,0.7537874369,0.7618873019,3.5241113861,0.8854630856,0.8858438203,8.3,5.5,2.92151415176246000,1.2795165686886300,68.1105675880632,91.7717324892298,70.11,0,0.917560334856398,75.5094898043264,89.2230492877327,8034635407,1125500000.00000000,3.9253,2.0488,94.2007,23.82,25.93,92.07,1.057506550918280,2813.28003
4.362,81.2050311305690,5.67,1.04,217.5,272.25,27.74,0.7780870319,0.7808869852,-8.4941051122,0.913886547,0.8713877908,8.1,5.2,5.94168579743678000,6.3511313743165900,68.8405736714473,104.5831287922860,70.73,0,0.911859106041811,76.6718083700917,89.5631371437622,7158004882,1122800000.00000000,4.3620,2.1671,94.2393,33.3,31.92,91.45,1.101908305594020,2849.42993
4.5017,81.5064683401216,5.52,0.82,445.1,289.15,29.80,0.7726871219,0.7595873402,-15.4172993123,0.8300614236,0.7765173581,8.0,4.9,-9.64032214032214000,-8.7983120510287400,67.3305610880091,89.9506960092618,70.15,0.7602776294714360,0.927917625040238,76.9026234044281,89.6231526477673,7430680952,1267600000.00000000,4.5017,2.7412,95.2106,12.82,17.14,92.70,1.052983719159840,2953.28003
4.5829,81.6679525595249,5.6,0.53,248.8,277.4,28.68,0.7732871119,0.7877868702,-6.9677997061,0.8440322775,0.8519807701,8.7,5.4,7.92640708989514000,7.5281830460423400,68.0205668380570,84.4599463652461,69.91,0,0.925614615326101,77.7599363891060,90.7934549758688,7647050357,1599100000.00000000,4.5829,2.7913,98.0819,20.08,25.34,92.51,1.065410933383810,3068.61011
4.7771,81.6356557156442,5.56,0.86,515.6,274.95,30.20,0.7126881219,0.7709871502,-6.2624568087,0.9533903408,0.8851448195,9.2,5.8,-1.72802930009855000,2.2323510574130800,69.3105775881466,98.7419285302921,71.7,0,0.912793357440152,78.2957570045298,90.2933257758254,7345907700,-608200000.00000000,4.7771,2.8761,102.1776,17.83,25.47,91.53,1.105938163364200,3132.52002
4.8528,82.2062332908690,5.62,0.99,370.6,274.1,33.14,0.8026866219,0.7883868602,-8.4286361858,0.807659882,0.813694375,9.0,5.7,5.05032521483168000,0.8162669472711130,70.9105909215910,95.4646924528094,73.25,0.7730912973838760,0.905511641073274,79.9279490330512,91.7336978719502,7719403475,2042300000.00000000,4.8528,3.3708,100.2465,21.61,24.52,90.84,1.148397447675850,3056.01001
5.0413,82.0016866129582,5.57,0.98,219.1,263.8,30.96,0.8040865986,0.8015866402,-11.5982894142,0.8382512345,0.8481066562,8.9,5.6,2.72464324855661000,2.1484292514585200,71.2005933382778,95.9538499080286,73.07,0,0.896959861108004,81.0078336579821,92.3738632480057,8027620186,1778200000.00000000,5.0413,2.9742,99.6291,22.82,20.54,90.31,1.171642344053870,3110.11011
5.092,82.2708269786302,5.54,0.78,443.4,267,32.55,0.7706871552,0.8042865952,-8.0745558912,0.7459954233,0.8761021291,8.5,5.5,-0.44545389552181400,3.6087649873014000,72.6606055050459,96.0000922021239,74.78,0,0.902042205369951,80.6203941360603,93.1740699680751,7999768845,58700000.00000000,5.0920,3.0892,101.2025,23.18,28.54,90.64,1.167818407071290,2988.58008
4.9392,82.0555146860926,5.28,0.54,315.5,272.65,25.66,0.9755837403,0.8064865586,-27.6729260676,0.7074551367,0.7695940341,8.1,5.4,1.34123639015175000,-0.8271576787139440,73.4006116717639,105.0372953163970,73.93,0.7745150382630360,0.913652969373541,79.1530699892077,92.1638089839875,7961230296,323000000.00000000,4.9392,2.5013,98.4334,18.6,22.06,91.86,1.110847240622870,3024.48999
4.7707,81.9693897690776,5.14,0.62,272.2,266.2,25.62,0.7791870135,0.7958867352,-14.7911649197,0.8163314465,0.8501911023,7.5,5.4,-2.15148128968957000,-0.8737188809500540,74.5806215051792,97.1963779724509,75.28,0,0.928562829652827,77.3724968671843,91.2035609199043,8180893864,376900000.00000000,4.7707,2.2013,95.764,15.7,19.2,93.33,1.065109920146560,2968.61011
4.7558,82.3246550517646,5.13,0.88,301.3,265,27.50,0.6985883569,0.7799870002,-4.3841860209,0.8423461399,0.9134714325,7.1,5.4,0.07520556186910890,-0.8472070003305320,73.9406161718014,99.5552866397161,75.79,0,0.924499406277320,77.4466874139352,89.9132275837925,7950587960,687500000.00000200,4.7558,2.26,96.9612,10.91,13.61,92.99,1.085381439320770,2999.6001
4.7086,82.5076705004216,5.05,1.05,249.1,259.05,24.50,0.8188863519,0.7921867969,11.3532716368,1.0608213899,1.0157664942,6.9,5.5,-0.71029764588656400,-2.0808477787914900,72.9506079217327,94.3900248517089,73.61,0.7780743904609360,0.923850681204408,77.3724968671843,90.5133826238445,8389346668,1558200000.00000000,4.7086,2.0914,92.4346,10.05,9.96,92.96,1.101013948288010,2838.40991
4.682,83.2182010657958,5.17,2.07,388.8,263.45,25.66,0.7604873252,0.7770870485,0.5171433518,0.9271347706,0.8904249027,7.1,5.8,-1.74191414331126000,0.8911186764618050,73.1806098384153,91.8658761821837,73.88,0,0.925174986446105,77.2900629263499,89.9732430877977,8238911854,528799999.99999800,4.6820,2.7789,92.3366,6.14,9.53,92.61,1.118874966020130,2842.12988
4.6367,83.7457161825130,5.32,0.76,309,266.1,28.31,0.8074865419,0.8080865319,1.0928843996,0.8994339395,0.8809110521,7.0,5.7,1.37681159420290000,0.8648962242928690,73.4506120884341,100.2008746010690,75.67,0,0.917563961743949,77.1334384387645,90.9634989038835,8375579508,674200000.00000000,4.6367,3.1287,91.196,0.85,3.9,91.97,1.143491681999920,2786.15991
4.4536,83.8964347872894,5.25,0.75,294.9,269.9,27.85,0.8225862902,0.8031866136,-11.1223394603,0.7370829821,0.6901504615,6.7,5.4,0.97763869580634100,-1.0805068580785600,74.6306219218494,95.9578013082369,76.63,0.7923117992525360,0.912420407417392,76.8284328576771,90.2933257758254,8528852388,1454300000.00000000,4.4536,2.9322,92.6125,12.55,12.68,91.52,1.170881467192710,2885.03003
4.4671,83.8318410995281,5.26,0.49,92.8,265.55,24.61,0.7573873769,0.7723871269,-5.4075794074,0.8447549079,0.8059092334,7.0,5.6,-0.16387046429964900,-1.3082792419693600,72.5506045883716,96.3522342202565,72.62,0,0.917695818749138,76.5151838825063,89.6831681517726,8665334103,1863800000.00000000,4.4671,2.6496,94.0789,4.82,3.43,91.78,1.160932856695920,2928.97998
4.3535,83.8210754849012,5.06,0.81,548.9,275.35,25.68,0.7506874885,0.8055865736,-14.347159778,0.7917620137,0.7581516779,7.3,5.8,-2.13437102213091000,-2.7137678327732300,73.4806123384361,98.6223998441825,75.52,0,0.931209260242117,76.4409933357554,90.6834265518592,8537275710,416600000.00000000,4.3535,2.677,93.3296,4.29,-1.52,92.78,1.108593628797350,2893.11011
3.9829,84.0579190066926,5.02,0.87,346.6,290.85,25.62,0.8422859619,0.8453859102,-2.0831513516,0.7744188847,0.7967438896,7.7,6.2,-1.18373237950175000,0.2527452834269540,72.2306019216827,88.8965389354961,73.85,0.8058373376045560,0.935005491234806,76.3668027890044,92.3838658320066,8850847270,1749800000.00000000,3.9829,2.2525,84.8043,-2.97,-2.15,92.92,1.095831355547690,2642.55005
3.5999,83.9287316311700,4.8,0.84,22.9,280.95,20.54,0.8041865969,0.7910868152,4.8807497212,0.9066602433,0.8895006195,8.4,6.8,-1.18521169855327000,-2.4415651659352000,72.0506004216702,100.1669914518810,73.65,0,0.933301891277828,75.9793632670826,90.5333877918462,8915539174,1899600000.00000000,3.5999,2.35,85.2454,-5.21,-6.54,92.92,1.103848733890420,2605.30005
3.3857,84.0256221628120,4.66,0.79,324.4,274.7,18.80,0.7830869486,0.8100864986,-9.614358639,0.658557148,0.7918705283,8.4,6.7,2.45961499138258000,0.0884558763134118,71.0705922549354,95.5881905921960,72.81,0,0.927289234665965,75.8969293262482,90.5133826238445,9174018154,1339800000.00000000,3.3857,2.133,87.3121,-3.01,-9.66,92.44,1.125723077290610,2633.82007
3.3449,83.8426067141550,4.9,0.6,193.1,276.5,18.71,0.9637839369,0.8111864802,-1.8395553008,0.6833674575,0.7554369263,8.8,6.7,2.96621525302922000,5.7426567599472300,70.6305885882382,97.6484272067228,72.5,0.8093966898024560,0.925932774908102,75.7403048386628,90.4333619518376,9255074034,497399999.99999800,3.3449,2.1779,88.1148,-1.63,-3.74,92.75,1.119889984793540,2782.01001
3.3388,84.3485906016184,4.99,0.65,225.1,281.5,19.42,0.7744870919,0.7872868786,-16.3833306554,0.6662652053,0.7109014828,9.1,6.4,2.53133012509899000,-1.1790481648637700,72.0806006716722,100.5657947912470,73.57,0,0.927439381857087,75.7403048386628,90.3633438638315,9292671786,1492700000.00000000,3.3388,2.9025,90.2455,2.88,-3.96,92.66,1.132910865454220,2764.20996
3.3571,84.4885435917679,5.06,0.69,327.6,296.55,20.28,0.7621872969,0.8505858236,9.8157939036,0.9276165241,1.0031359057,9.0,6.3,-0.47367511396288400,2.2944065533760500,72.8506070883924,94.2825538879904,73.49,0,0.922958121281645,75.8227387794972,92.8739924480491,9097580066,1364400000.00000000,3.3571,2.6285,90.5767,2.56,-0.96,92.35,1.148525701848940,2748.68994
3.3908,84.7146214989324,5.29,0.87,228.7,303,23.70,0.8137864369,0.7953867436,-28.8415491128,0.7922437673,0.7228037019,8.6,6.3,3.45577980257338000,2.5181449350680100,73.6406136717806,93.0616103114705,75.37,0.8179391350774160,0.922718201901343,75.8969293262482,90.6334136318549,9044384804,1770200000.00000000,3.3908,2.6748,91.0595,6.47,3.75,92.39,1.140762388897430,2769.18994
3.4069,84.7361527281862,5.29,0.88,303,309.35,25.73,0.7954867419,0.8005866569,-3.4153256341,0.9268938938,0.8600139928,7.9,6.4,-2.29333976783344000,-0.5184481119847920,72.5806048383736,101.2992644490330,75,0,0.921554629067565,76.5976178233408,90.2833231918246,8681615563,1548500000.00000000,3.4069,1.8241,93.6558,6.79,2.23,92.54,1.127685572843220,2811.12012
3.4671,84.8653401037088,5.28,0.9,134.9,327.25,25.35,0.7940867652,0.7895868402,-9.2384374727,0.806455498,0.7995286353,7.7,6.3,1.53811464188504000,0.0631170560815310,72.9206076717306,93.9842489336571,75.71,0,0.932141038522114,76.6718083700917,89.0730105277196,8638328699,1839300000.00000000,3.4671,1.3369,93.3379,6.67,1.45,93.13,1.089120316507330,2727.41992
3.464,84.6284965819174,5.15,0.88,325.7,319.05,24.08,0.7974867086,0.7959867336,20.6117751718,0.8869083464,0.832402723,7.8,6.0,1.67977920182730000,2.0653457095900600,72.5306044217035,93.1842902294670,74.18,0.8250578394732160,0.943165064993717,76.7459989168427,89.3830906317466,8912023529,1804200000.00000000,3.4640,0.8726,86.1487,6.38,4.64,93.87,1.045430445030380,2535.73999
3.41,84.9084025622163,4.98,0.58,76.2,305.5,25.74,0.7985866902,0.8022866286,14.132951425,0.97747802,0.9198079939,9.2,6.3,-2.40550364257523000,-2.5621835541721200,73.0206085050709,100.0132901922830,74.03,0,0.955267029998660,76.9850573452625,90.0632663438055,8903638517,2470700000.00000000,3.4100,1.2842,78.1076,5.59,3.24,94.27,1.008349302417340,2255.80005
3.3519,84.8761057183356,4.7,0.84,534.3,312.4,26.65,0.7541874302,0.8057865702,21.8059430479,0.880404673,0.923473801,9.4,6.3,2.11367039103169000,2.3898192651902200,73.2606105050876,88.4243659079428,75.36,0,0.951244623590113,77.1334384387645,90.4733722878410,8949570767,478100000.00000000,3.3519,1.2587,75.3362,8.79,8.76,94.06,1.022466761380760,2246.31006
3.3101,85.1129492401270,4.48,1.1,417.9,322.4,28.40,0.7993866769,0.8117864702,15.5360407371,0.9179814525,0.9205263449,9.2,6.6,1.59352987216280000,1.4548678400327300,73.7606146717889,95.3237368820914,75.42,0.8321765438690160,0.952665138361222,77.2900629263499,90.8334653118722,9185773238,2338300000.00000000,3.3101,1.2551,70.6717,12.89,9.93,94.09,1.018930548972800,1869.08997
3.2613,85.0160587084851,4.58,0.91,281.1,316.35,27.54,0.8238862686,0.8075865402,-8.8307353993,0.8047693605,0.8109511734,8.7,7.5,1.11091708439477000,0.5007814206731980,74.2606188384903,95.0376349085466,75.4,0,0.952366854239963,77.3724968671843,89.8932224157908,8941261446,2253200000.00000000,3.2613,1.2955,66.7793,14.71,13.32,94.22,1.018557636840410,1972.22998
3.1241,84.9514650207238,4.55,0.68,449.9,318.25,24.34,0.7946867552,0.8162863952,10.2577612073,0.7303384319,0.8730987162,8.4,7.8,-2.08211635266449000,-0.2658640581891150,74.4406203385028,94.8788980282347,75.72,0,0.954672152543035,77.4466874139352,90.1732947678150,9004955816,1248700000.00000000,3.1241,1.1019,70.1005,9.78,12.88,94.55,0.998391457056424,2074.38989
2.941,84.9945274792314,4.36,0.66,215,342.75,28.33,0.9394843419,0.7941867636,14.0274701184,0.8370468505,0.8614056154,8.6,7.9,-1.20715056440903000,-0.1313304049447290,73.0906090884091,90.0200180416109,72.93,0.8328884143085960,0.957549038078219,77.6775024482716,89.2030441197309,9010388515,233000000.00000000,2.9410,1.3739,68.6073,5.75,6.77,94.91,0.981650596414961,2025.04004
